 NGC_6402_(M-14)         
   50.920000000000002        8.7899999999999991     
   88.239999999999995        7.6600000000000001     
   119.97000000000000        7.2000000000000002     
   125.89000000000000        6.9699999999999998     
   161.03000000000000        7.1399999999999997     
   161.13000000000000        6.5000000000000000     
   191.46000000000001        6.3200000000000003     
   245.24000000000001        5.6100000000000003     
   245.31000000000000        5.7999999999999998     
   424.00999999999999        4.2500000000000000     
   0.0000000000000000        0.0000000000000000     
