 NGC_0288                
   13.890000000000001        3.1499999999999999     
   32.000000000000000        2.8999999999999999     
   48.899999999999999        2.8999999999999999     
   49.250000000000000        2.8599999999999999     
   54.840000000000003        3.7500000000000000     
   67.040000000000006        2.6800000000000002     
   80.799999999999997        2.8999999999999999     
   94.099999999999994        2.6499999999999999     
   108.61000000000000        3.2200000000000002     
   137.21000000000001        2.7400000000000002     
   158.33000000000001        2.6299999999999999     
   188.50999999999999        2.4900000000000002     
   212.86000000000001        1.7600000000000000     
   246.56999999999999        2.5699999999999998     
   292.70999999999998        2.6099999999999999     
   350.00999999999999        1.8799999999999999     
   442.62000000000000        2.1000000000000001     
   639.10000000000002        1.4500000000000000     
   0.0000000000000000        0.0000000000000000     
